"Data Source","World Development Indicators",

"Last Updated Date","2017-10-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Moldova","MDA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.82664951813586","-11.3165331471667","-14.2424782323342","-20.4154053225202","-5.79781917507955","-7.62090798402328","-1.80865670382036","-1.19146609275515","-6.56923105387402","-1.77543843103054","-7.55637303423105","-11.3377084788173","-15.2482730770943","-16.1123243874574","-8.91988150945983","-8.28461034253836","-12.1443885943043","-8.73585971525309","-6.46784445726793","-7.12840629004909","-6.36951326256701","-4.09777551682085",
"Madagascar","MDG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-2.06694200298536","-2.43620774935305","-1.28895946888241","-0.641889420420588","-2.97289244709792","-12.30230297354","-13.7631716730536","-10.0929311130961","-8.48891434929446","-7.03646664750849","-6.57596788293454","-6.42258790901019","-4.37824934564004","-5.48882415508698","-6.14105506342106","-3.35665012932029","-8.59913734110987","-8.65966821598806","-6.53517578824856","-7.65936279226154","-9.30572427831408","-8.73382450133683","-3.82087525502501","-5.69199370279711","-7.73961368045752","-6.03899063694742","-6.71734065693703","-3.09220114997813","-10.8483413038959","-5.99100822597874","-9.14310826421404","-13.7857746057276","-10.6551325779302","-12.204459506826","-18.9468046791463","-21.0999292153521","-10.1685134234794","-7.01529591558257","-7.6478858162144","-5.86816320540637","","","",
"Maldives","MDV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-52.2800998128509","-45.1079562259687","-39.8449228978761","-41.8469462840324","-14.8853626943005","-4.32543198936642","-0.208012053590851","5.70255520313311","5.36286819988261","5.60297384780694","4.58131831945864","-3.67492030478612","-6.8942944343157","-16.6929415670054","-3.12165845974545","-4.55205734073564","-1.65325346284258","-6.8289803723186","-4.04791854699075","-13.3953146587577","-8.24543127431548","-6.74844693303905","-3.96704001433817","-2.99945159572633","-10.174781993898","-24.380050947479","-20.4770798789715","-15.4038728983849","-28.9912129791441","-10.2747736244881","-8.43941080270819","-15.6532743742344","-7.32601817435558","-4.55767891780132","-3.80783134118893","-9.48112241353087","",
"Middle East & North Africa","MEA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","-4.02035599188061","-5.36230201420203","-6.49384351384373","-3.38992122358197","3.94043240652845","2.38168229758561","0.433667549806408","-1.06381175123682","3.02786866639212","-1.29624586321561","-2.61237664008139","-2.83620964290804","-4.73455741380015","-6.72205109840397","-4.64319955856351","-5.62508156633655","-0.458543644876809","-0.6310319256128","-1.59501881684172","-3.18572339490638","-2.41599810119556","-2.74299388352229","-2.44962366161913","-2.00609346611938","-1.16994186584898","-0.910935971043452","-1.04498742320466","-0.778487650117141","-1.39050935495705","-1.85045704568426","-0.973781189085136","-0.501021925818463","-1.1962416119796","-1.43460009955632","-2.45434264974578","-2.01809568357532","-2.89710793891458","-2.66330567880567",
"Marshall Islands","MHL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.84493708416868","-4.30396924856805","-5.45074084460705","-3.60761034337896","-17.296898598961","-8.70429479703092","-3.34689484818722","-10.5976356796036","-15.1406824127516","-2.66466021570427","","",
"Middle income","MIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.51582029725007","-7.37528724468083","-7.84363957794105","-1.78488888875026","-2.73307282552243","-6.34434073066664","-9.42563866982062","-3.75036147432337","-7.94700691734537","-2.54533578773891","-0.416080907462341","-7.26622964328816","-12.4707587240028","-6.48354444358213","-2.10791290724495","-2.49367410999186","-3.27478765624004","-1.63763885632599","-0.629876006521566","-2.02596894017539","-3.13007706439287",
"Mali","MLI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-7.36103616514136","-4.49681226885369","0.514651757016447","-11.9435356137419","-7.10381307399938","-7.06492738717021","-9.09864827448055","-8.63637422219801","-7.91406594066259","-9.65218966717596","-15.0608653290682","-13.719663560477","-10.2142583655829","-11.116874015841","-6.88055637998816","-8.2457966638167","-6.33314670978689","-8.49776269896067","-6.6914636552185","-7.81156087279863","-10.4870211445261","-9.379808961597","-6.61483992801371","-7.12885754088278","-7.355002017945","-8.61582136398438","-8.947002423743","-3.82573157166877","-5.76110223360957","-7.51163053182915","-7.00898986957862","-3.1675488083167","-7.13429284050379","-10.906064790507","-6.43224881903129","-11.1430662053417","-5.05796182074968","-2.19137202883213","-2.92397692975714","-4.82599419990876","","",
"Malta","MLT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","0.464198848241753","7.63696106743011","8.78728592287695","1.37952551862758","12.4845288804364","10.4257199662179","6.39702372325595","9.15424033211377","4.65263600000696","3.10280738292589","6.94602386893574","1.00236364206446","-0.416553555941503","0.74806004134924","-2.30723168340108","0.478744317569127","1.2891677496557","3.02324372964873","-0.446968283956517","-2.18898176771655","-0.267962525847597","1.00066647526024","-3.11299720320083","-4.38660399069652","-11.0431470837819","-11.8290856704562","-6.11815602778317","-5.93683943924999","-3.2566727222985","-11.1566118864919","-3.45496895548993","2.26527567361101","-2.86405298767564","-3.81091890269311","-6.54109261489936","-7.8503836122006","-2.02147758481052","-0.86546262939184","-6.53841909846921","-4.80426940698397","-0.137582006175839","1.64483685916088","2.84794691328795","9.69824979571719","5.35170988338888","7.89511200141651",
"Myanmar","MMR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.35956987604124","-2.34635994742259","1.41024552018482","-0.182395916009129","1.04340168282983","4.85379033880321","5.47410687810815","6.84128559608505","3.91377460527001","2.67166530648619","3.17749475847855","-2.60285417206877","-2.10886168986648","-0.646207306844745","-2.89336824784839","-3.98370072182739","",
"Middle East & North Africa (excluding high income)","MNA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-39.9133103637077","-49.9480625629662","-27.7754004536143","-23.008676043074","-17.4345357592207","-18.8178161780123","-14.5382666248167","-15.2296577513037","-13.2481757982193","-18.7909493216774",
"Mongolia","MNG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-34.9552103630533","-33.1256605379471","-30.2340288464406","-35.2593415098793","-37.2054865309679","-36.6206663616978","-32.7946830370379","-32.2456668149356","-33.280152334654","-24.1738310890104","-3.97012494419359","-3.6611692201263","5.00389357478453","4.99450705638277","2.67875894679157","-2.74202764825275","5.7564595755319","-6.723345243884","-5.46521084754003","-6.14547875845517","-4.86593852642615","-7.52987540545581","-6.1849966690847","3.16276343681137","3.46785364533162","10.9006894960345","4.05637173009382","-12.272574742279","-7.7019366670237","-12.3162163093027","-43.3455183604295","-43.7712346806093","-37.6076656285953","-15.8208780699794","-8.07791526833362","",
"Northern Mariana Islands","MNP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.84732888170225","-9.0883204379003","-8.39349052501455","-9.98015765328815","-11.2373669824357","-16.5393097521869","-25.3508438689464","-46.7169904383005","-39.0380497200125","-34.1790113810144","-39.4162740010353","",
"Mauritania","MRT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-13.2787206589386","-16.3887168381764","-22.6083006908419","-14.3660025682415","-15.0511973557301","-18.7933015048969","-19.6699200013845","-36.8649964805972","-27.0204025629347","-15.2274913825699","-16.9839542231533","-24.1957342286238","-16.1812130624254","-10.014675282143","-1.89353683901214","-0.944165294621289","-2.06924030502686","-8.07665880221811","-13.9217946275417","-5.30819846099067","1.56211976021787","6.32767641344757","3.41161617224549","5.61741727781988","","","","","","","","","","","","","","-23.4634884441401","-22.0424321260874","-27.3230978070058","-19.7337495803144","",
"Mauritius","MUS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-4.97482961239856","-9.42382980579717","-11.4890120736444","-11.9784566078434","-10.3051138950205","-12.7975811959307","-3.79639998712453","-1.74773079012257","-4.8889198132215","-2.73253570394858","6.40458537506298","3.4451865525352","-2.62120421495406","-4.72560431905681","-4.49544618709986","-0.581435214497746","-0.00398565581850008","-2.81983573169405","-6.52213585493176","-0.540950417524599","0.768597436202168","-2.12419735486471","0.0789673897713996","-2.89424202602089","-0.806111491974475","6.08571670162838","5.23120065338292","1.66095358441304","-1.75060747493699","-5.15534088221098","-8.59904946642481","-5.32426463286704","-9.76704662749417","-7.1747497411416","-10.0540447638357","-13.5461524496587","-7.09173348916657","-6.18547070960585","-5.57862066275692","-5.02747484166296","",
"Malawi","MWI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-7.66483516483517","-18.446359435494","-25.1012145748988","-20.9771602476682","-11.7612782038979","-9.46511810674213","-10.6957604601352","-3.45574128002592","-11.17199299071","-7.16868859448327","-5.12252014525897","-6.29445782314639","-3.22211610407967","-4.58261790815767","-10.3331604880341","-15.8323311554552","-7.99530499815982","-15.2887151144592","-5.58437304375546","-6.46310422217561","-10.3712054448404","-0.249968172775277","-8.87120326955927","-4.2154287565735","-3.4926192839283","-5.74104430438141","-7.75923924733268","-10.9027531804216","-13.8600586676331","-7.66835237622997","-9.43163519233692","-13.0312091272271","-8.78112543532182","-13.927089343929","-14.2030480110287","-12.3525503160378","-22.3990544237611","-18.6389063343217","-11.2172747684187","",
"Malaysia","MYS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-5.66986590060116","-5.28318159461672","5.30181465877902","3.40138357791704","0.77599828675404","4.4372755029608","-1.08614923311123","-9.87440035374946","-13.3756607616786","-11.4746097775247","-4.8811200082041","-1.92329288377877","-0.36594654733204","8.00259145032763","5.29396029156895","0.809619506017545","-1.97598420215671","-8.5115398733585","-3.66304908821779","-4.47115443413525","-6.06909233926229","-9.74418391868347","-4.42412010068572","-5.93493554436093","13.2034746284829","15.923974119415","9.04991849068886","7.85355934414698","7.12947402482177","12.1423505560344","12.0877483129381","13.9199994956448","16.1038501796188","15.3812595680627","16.8596518141787","15.7230001692597","10.0557447117162","10.9049942367115","5.18877674027754","3.4661362917091","4.39155213351641","3.02400203649312","",
"North America","NAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.982658093438755","3.48834558178223","1.44285368253433","3.42393219076869","2.34647317597178","4.46233026577407","2.93413709750968","2.20260961262206","4.22943373525097","-0.722817176854138","4.89997552550347","0.297166075186514","2.55423216796929","5.38787684084442","6.7550347268427","4.59111073125881","13.5655934467819","8.56672316574452","-0.111842795087677","-1.47625725112509","-3.46131704620707","-3.05084729108202","-5.70274613045212","-4.06398519283872","-7.46171052268154","-13.3028288036291","",
"New Caledonia","NCL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-2.70935569826731","1.14928722672286","-1.87642259973962","-7.40469907245923","-11.3257876655809","-6.52188914185996","-10.9901889550368","-8.36039975884607","-11.5390650255338","-3.42934069584124","0.0819107267299473","-4.44144017571462","-8.19017248325359","-7.9162571547199","-10.1079206267474","-11.7855602288319","-9.50888374700515","-7.56797586420145","-6.7876700917543","-6.04892470784984","-8.06982379228969","-8.06369801693073","-5.47259210961476","-7.20215021214972","-7.33756468694509","-6.79671595419723","-5.79045631541876","-4.74270682662787","-7.59227917800348","-8.00617303736424","-7.56200383505982","-9.14826494376033","-8.60298551763796","-8.18541115785102","-12.0562240877135","-24.4585432698453","-19.864553773678","-22.3282967405012","-14.7170541813428","-15.0010481532025","","","",
"Nigeria","NGA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-2.81937908701247","-10.2779007002128","3.53472814426235","8.06453658137612","-10.5997094154158","-14.1675962089163","-12.2189298284029","0.430271776223566","9.01699889268838","1.01770400036644","-0.303847061036058","-1.27385494020767","4.49634297681891","16.2182035749827","4.39004726943625","7.73960059029693","-4.94262268173613","-11.7653722593988","-9.03206212417773","10.0230796163613","1.53968200600316","-13.2591186304111","1.40992161599649","16.0114243903095","5.61367323327153","1.83215241341279","5.01155184546214","19.1706476113975","32.5430316569539","25.1101119242732","16.6104262083359","14.0101990723629","8.18229902020038","3.55257776832844","2.59103820286635","3.76921432206783","3.6990838416998","0.15817085677422","-3.27672877466776","",
"Nicaragua","NIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-8.12105393696837","-1.16239519681475","11.7943311938268","-18.791901463533","-24.1638030423026","-20.8464732599965","-18.495690695243","-19.227071770137","-28.7240226993093","-23.928248309965","-17.9268160330369","-27.1921715426358","-35.6993136278963","-30.2341219835159","-17.7457864195992","-42.8937974118697","-34.4045397460347","-23.5791962313358","-17.4492145577676","-19.1435615894481","-19.1519952167805","-14.8132991409878","-19.1192738944025","-18.3207308301591","-15.4100585034642","-15.0089591937934","-13.2551615716627","-11.8607869966749","-12.3956399101001","-13.1866248294643","-15.2531648945605","-17.0460847658523","-8.50133650749043","-8.90893534073095","-11.9302457320147","-10.7472453341397","-10.914167604346","-7.10411469198499","-8.9725697405738","-8.56634649430805",
"Netherlands","NLD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","2.42025237691129","2.7100369806349","2.4131036029323","0.512489681226054","1.19168972714499","3.88970104843653","4.54563654820156","3.52953976042996","2.41875723434768","3.32822484985589","1.12707583070369","-0.587819544153687","0.197163240174582","-0.4437613377752","2.36114245196756","3.21189945774323","3.35921428497964","4.49069643911005","2.99114218713425","2.17764624355244","1.730540928708","2.7582549490949","3.93619070146108","2.57386382064653","2.30931511913901","1.91066753968291","3.78278459913018","4.62052248780641","5.77179356706436","4.82434967673488","6.0836378171996","3.01312488693381","3.54853572584771","1.75959133475613","2.29979095929423","2.36747417463855","5.22270486826492","6.80560102981863","6.13083627477861","7.86755937626602","5.96356966913083","4.16092517168361","5.83015363315646","7.39133908253107","9.09863171014704","10.802344291455","9.86476410937534","8.93647035062833","8.81696175340903","8.4004542458971",
"Norway","NOR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-7.53769523792199","-10.4230468475961","-12.17380973598","-4.55282226254318","-1.9713583533686","1.67395740641177","3.35986948148877","1.01962562597084","3.17454933119806","4.64376053627758","4.63242376677832","-5.74515766297961","-4.35026760380168","-3.81610538770098","0.218208568716422","3.32682431692929","4.12461565471791","3.41719782044258","2.92107753903755","2.95773401861897","3.44183234394298","6.7080890671261","6.2198186681703","0.00396227751162092","5.45865273810217","14.6389674970558","15.8305823705614","12.4190174342074","12.1081613891584","12.4830941456272","16.1852654044343","16.1867629710996","12.4056792685712","15.7842981147823","11.6901869093091","11.7281104042768","13.3398889122806","12.4768989797683","10.2248060589972","11.0295560327524","8.72939668590641","4.87606386839804",
"Nepal","NPL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","1.27588721441812","-0.11400462962963","-1.60462964299287","-0.614449693385327","-1.996488458588","-0.83959881309719","-3.56573549842084","-5.94853668728767","-3.68701219310803","-4.64183469143625","-4.18162337750859","-4.17053119544975","-7.78462323528647","-6.90133003668244","-7.97219762837899","-7.76258064740647","-5.33098805246592","-6.07919038622152","-8.65264352510644","-8.09774068768955","-7.22314976747943","-7.89001512904615","-1.38366225352984","-1.56303865698338","-2.37793695824869","-2.74156822897302","3.55629677532074","2.84759408801275","1.37422203617593","1.88302396368448","1.65950180353451","0.05481011066772","5.84548564127575","0.166582495866467","-0.797465992929109","1.52591278934666","3.06040658713639","6.02018562826518","2.48075614714419","11.4792254148417","",
"Nauru","NRU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.30284871216653","-0.776440240634345","-2.09520386370733","-2.40599179153862","-4.50788093292716","-6.99541088191888","-7.06086310323986","-6.79079689963155","-7.70090267180968","-2.48084832126803","-2.33958235531896","-2.86286660678978","-3.90895638078152","-3.0714671413433","-3.17381699430322","-3.1329965741011","-2.78473072943175",
"OECD members","OED","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","10.8883025820954","2.73405175246846","1.42485582228649","10.0971683755399","-1.80665591577939","14.6956184993129","15.7543197784418","17.034259330845","6.46891982907139","6.23380439900374","3.43302232514652","-0.101277547611494","-14.1980480241511","10.0419527882384","-3.69049465033338","3.25785325785326","9.46827216274565","-2.21060355898","-4.80586478414336","-9.52618875375332","-6.23074918013221","-5.79977776947676","1.58858332056585","-1.04751703752362","-22.4601787428178","-2.92486100608024","16.0421139642162","10.7055473105772","9.63730971348886","6.7202038902647","3.53974121996303","16.6576855493264","15.2203780705126","5.85039983190993","8.24063438109838","-1.03550148613567","8.32900782159619","13.0195392677615","10.2177144373654","6.60651760186689","5.16868331907798","-15.4759233984681","",
"Other small states","OSS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-5.62280138203666","-4.82948523093172","-4.01165894356571","-5.63777188889232","-3.65601480211136","-3.24682455727511","-2.58632577061296","0.150761538647705","-3.80048647082256","-3.426476572561","-1.99398418483604","-1.66801840349439","-3.69691818818375","-3.33083519811588","-4.15244191364698","-2.78628264106545","-3.85748002656598","-5.63454922788514","-3.49193124515338","-5.52271328761742","-7.00575494155815","-2.74152974476837","-3.61461538001894","-1.46092372699369","-0.114938837372988","2.59716053192103","5.33006427178038","4.29215993443333","-0.833862652422269","-3.29327009921256","-4.915343423205","-5.4473609475371","-9.20431631971432","-2.37488200434298","-0.763217409892355","-1.03330058972097","-1.04374819843863","-1.90988122358778","-1.4797785433198","-0.591330260150681","",
"Panama","PAN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-5.67513283354671","-6.40148709928371","-8.39507810637595","-7.12383713336404","-10.2442899435635","-3.36408679791262","3.35429081739678","-3.27166966603614","1.14805172641068","-1.45487514243875","7.98076613392282","12.221353065403","1.88393290441391","3.2499389567898","-3.40793015877548","-3.28511447610562","-1.08965635563305","0.169775846124911","-4.9154915141079","-2.03231976028758","-4.7455879261304","-8.77716896630797","-9.55297532890536","-5.46565112565999","-1.36218059084787","-0.735110960563171","-3.91777958626086","-6.68193239235368","-6.49856114674266","-2.55037212320458","-7.33466933867735","-10.7694252554828","-0.797939346080809","-10.7648735008922","-13.1571060016445","-10.4538229601532","-9.81113208468143","-13.6879775821119","-7.30641224837665","-5.61356969034767",
"Peru","PER","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-6.31105059382637","-1.54372120695283","4.57009774973739","-0.557515370679528","-7.98074533178621","-7.3821137506276","-5.02722125162386","-1.32109886397139","0.616357883778019","-9.14089940668394","-9.97676663911929","-11.7797906973984","-2.53538301714581","-5.3728861215281","-4.33777887457564","-5.21870622564522","-7.00917258763059","-6.01858298886919","-8.67435304434383","-6.59496815056513","-5.79223945664172","-6.0105968864009","-2.74952502384786","-2.9874113727773","-2.31175794610238","-2.02693936398421","-1.61504289543387","0.0288861085400799","1.50881026119421","3.24050716695869","1.42931463476859","-4.41112077807089","-0.598288729210879","-2.56361404490017","-1.84939370777221","-2.65759501695978","-4.26482993321747","-4.0767393490063","-4.8673363752664","",
"Philippines","PHL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-3.83751998954975","-4.81807675980125","-5.439571020207","-5.86739047134552","-5.78178727680791","-8.61600935755115","-8.34332448242508","-4.11990478206074","-0.117132840108903","3.18732152271275","-1.33751322565337","-1.02941920613828","-3.41983255604877","-6.08192974248007","-2.27665240130095","-1.8876349460142","-5.54737224618961","-4.60330007348198","-2.67134422658295","-4.77138046854353","-5.28391410627331","2.14106590778514","-3.46405796098324","-2.74972456908985","-2.29471866367626","-0.346617881764141","0.339656884632888","1.77845895949478","1.9310781963369","5.69741977981116","5.40435786726027","0.082677949958841","5.01867534210119","3.59694027685634","2.51746678446703","2.77876864107783","4.1876364438466","3.77952101302328","2.48166691599405","0.197003997168084",
"Palau","PLW","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-20.4757697406016","-25.057663990574","-18.4643733665044","-17.2761430902478","-3.29573188532701","-10.1625131330009","-12.6784387579512","-16.0990899514678","-12.77287123239","-19.2880513851358","-8.43630194390926","",
"Papua New Guinea","PNG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","3.35902283198499","6.96576133915704","-1.65188412608533","4.66393833059986","-11.3402870076175","-19.3881892784397","-18.7777340017938","-13.1657771173359","-11.3435793950372","-5.02410976202532","-3.70455850944652","-6.29431558371425","-8.10631039738337","-8.81707981430923","-2.35026618441998","-3.98903561510976","2.17092770204177","12.9822914052698","10.338223699082","14.532970044992","6.07648632154385","-2.00581639546825","1.24750184940072","3.45087060115462","9.95919341358712","9.28740134057316","-9.46175427867571","1.20774428610866","2.17853667362795","11.0851994169869","6.01875141135848","0.888189654263397","8.8487026474034","-7.218998901233","-6.51528591910292","-1.33380892387071","-14.9347953934352","-22.3841595606302","14.0995488144379","","",
"Poland","POL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64853688508409","-2.50991404542249","-3.29032970311139","-6.02630134705476","0.572184651861","0.600827426940116","-2.04072853425846","-3.60990411943388","-3.95726153292777","-7.35751287341059","-6.01737439627754","-3.12091149075291","-2.79040780047791","-2.51610617899826","-5.4295874872195","-2.60702288211229","-4.02898350569813","-6.38998777371264","-6.71186591077151","-4.062563889731","-5.39825983863524","-5.17283817284584","-3.71843962093428","-1.28744936954359","-2.09923189300795","-0.614241372162054","-0.297119107310994",
"Pre-demographic dividend","PRE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-3.90036649623403","-6.30278822351223","-4.46133386149562","-1.97000395912229","-0.202981591179884","-3.23421454865142","-14.6519329372701","-10.6720507299096","-5.99185145168397","-2.47097950765119","1.40119393360585","3.00786218431088","0.903092187783009","-1.89127463879297","0.252388877346527","-0.230433025679079","-0.802707922749615","-0.17121999530778","0.245111139850677","-2.2023986705561","-0.111571073825097","-4.00052284252413","-5.66584776127364","-6.75846202242246","-8.84717566926871","-10.8551114322213","-10.4263150200215","-8.45693775488708","-7.20048482645558","-8.35901670394342","-9.90257249484648","-10.6528244705094","-9.79450678670822","-12.1937658759019","-10.4428224463708","-10.1558312363544","-6.03628550642077","-1.82896149030775","1.57385612732988","0.037983167846411","0.0703051374583543","0.834734559567794",
"Paraguay","PRY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.34067356622922","-4.44568405767637","-3.06428727285973","-4.80358249638724","-6.56752357873969","-6.76465982504725","-7.15583479416523","-7.396224922532","-4.73323518708825","-7.8038516505828","-8.48550690838424","-10.6084322199063","-12.9634459030916","-5.14864703338853","5.55655723050007","6.84962587637379","1.21843526699717","-0.800567351484838","0.815224855768091","-3.48241164883488","-2.39891392190841","-0.707053015253487","-5.50597628412756","1.46192736782218","1.65286076498128","-3.01510755114076","-0.416585599227525","9.79928094845475","0.258200775662288","-0.12210790236037","-0.772850754652265","1.56982587920284","5.64675357737335","0.989759369123484","3.02288395099266","-0.286168271180744","0.434245828041304","-2.03857343378855","1.64800062730876","-0.411265453040331","-1.69334961381331","",
"West Bank and Gaza","PSE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.9652735469721","-41.7761614265603","-41.1603010798447","-25.5251324573607","-27.9029137526112","-19.8583877091309","-20.6776260427205","-13.6551918587104","-26.9797547641018","-36.6798060014201","-28.2575023194638","-25.1216138014399","-7.60157008123908","5.70314312105968","-15.7311978980686","-14.6631784213978","-19.7747572676036","-16.1456832945098","-19.1061221407371","-16.9020250672711","-13.5187715758082","",
"Pacific island small states","PSS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
